customer_id,order_id,product_id,quantity,price,order_date,order_status,channel,discount,product_price,payment_amount,payment_method,payment_date,name,city,signup_date,calculated_revenue
1159,516,66,2,485.3800,2024-01-07,Completed,Web,0.29,1642.3200,1674.5700,NetBanking,2024-01-20,Cust_1159,Pune,2023-06-08,3284.6400
1577,517,59,2,752.2200,2024-01-04,Completed,Web,0.07,264.5200,349.4300,NetBanking,2024-01-18,Cust_1577,Delhi,2023-11-16,529.0400
591,518,42,3,1826.0000,2024-02-22,Completed,Web,0.14,2000.8500,753.8400,Card,2024-01-03,Cust_591,Mumbai,2023-02-22,6002.5500
1333,519,24,4,382.4700,2024-01-20,Cancelled,App,0.13,1612.3300,435.3900,Wallet,2024-01-19,Cust_1333,Pune,2022-05-22,6449.3200
1177,520,36,4,369.0500,2024-01-30,Completed,App,0.06,1448.3800,1506.2600,Card,2024-03-01,Cust_1177,Delhi,2022-07-19,5793.5200
785,521,78,5,932.5200,2024-01-22,Completed,App,0.24,2165.0400,1623.4600,NetBanking,2024-01-04,Cust_785,Jaipur,2022-06-22,10825.2000
1289,522,45,4,519.5600,2024-01-13,Cancelled,App,0.03,567.0600,795.7100,NetBanking,2024-01-09,Cust_1289,Jaipur,2023-02-09,2268.2400
1451,523,61,5,881.9400,2024-01-10,Completed,Store,0.11,171.6600,null,null,null,Cust_1451,Bangalore,2023-04-27,858.3000
1858,524,51,3,1012.6100,2024-01-01,Completed,App,0.11,1795.4500,994.8500,UPI,2024-01-14,Cust_1858,Jaipur,2023-01-04,5386.3500
1809,525,6,4,556.5600,2024-02-17,Cancelled,Web,0.15,548.4000,895.9800,NetBanking,2024-02-10,Cust_1809,Mumbai,2023-08-21,2193.6000
116,526,71,3,1399.1600,2024-01-16,Cancelled,Store,0.19,133.6400,1521.7400,UPI,2024-01-06,Cust_116,Delhi,2023-07-22,400.9200
962,527,99,2,768.5700,2024-01-18,Completed,Web,0.29,1915.7500,144.4700,Card,2024-01-20,Cust_962,Bangalore,2023-11-28,3831.5000
108,528,92,4,1099.5200,2024-02-09,Cancelled,Store,0.01,899.3600,1332.8500,NetBanking,2024-02-26,Cust_108,Mumbai,2023-11-06,3597.4400
1234,529,7,2,1331.8200,2024-01-27,Completed,Web,0.27,541.4200,1719.1400,UPI,2024-02-07,Cust_1234,Mumbai,2023-05-31,1082.8400
1620,530,72,4,794.5400,2024-02-01,Completed,Web,0.06,285.5700,1037.3300,Wallet,2024-01-29,Cust_1620,Jaipur,2022-01-03,1142.2800
1877,531,28,1,1803.3300,2024-01-07,Cancelled,Store,0.19,961.5200,1481.3200,NetBanking,2024-01-20,Cust_1877,Delhi,2022-08-19,961.5200
721,532,67,1,877.5100,2024-01-21,Cancelled,Web,0.14,661.6800,1142.2900,UPI,2024-02-10,Cust_721,Jaipur,2022-12-13,661.6800
1605,533,41,3,1995.2100,2024-02-01,Cancelled,Store,0.27,770.3500,795.5300,Card,2024-01-17,Cust_1605,Delhi,2023-11-29,2311.0500
455,534,99,1,1156.4800,2024-01-30,Cancelled,Store,0.17,1915.7500,1433.9800,Card,2024-02-18,Cust_455,Pune,2023-05-26,1915.7500
177,535,65,5,652.2500,2024-02-24,Cancelled,Store,0.2,590.5000,260.2600,NetBanking,2024-01-21,Cust_177,Bangalore,2022-09-25,2952.5000
98,536,27,4,1513.5100,2024-02-20,Cancelled,App,0.18,2036.1300,658.2500,UPI,2024-01-17,Cust_98,Mumbai,2023-10-11,8144.5200
491,537,13,5,1210.5500,2024-01-17,Completed,Web,0.14,842.7500,1670.6100,Card,2024-01-25,Cust_491,Bangalore,2022-09-26,4213.7500
1991,538,44,2,976.5500,2024-02-29,Cancelled,App,0.25,154.7600,987.1300,UPI,2024-01-18,Cust_1991,Bangalore,2023-11-15,309.5200
1212,539,81,5,1834.1600,2024-01-07,Cancelled,App,0.26,119.8500,201.7100,UPI,2024-02-25,Cust_1212,Bangalore,2023-09-01,599.2500
440,540,37,3,764.2000,2024-02-29,Cancelled,App,0.11,1091.4200,null,null,null,Cust_440,Bangalore,2023-11-22,3274.2600
991,541,39,1,988.6100,2024-02-28,Cancelled,Web,0.12,278.6400,489.6700,Card,2024-01-06,Cust_991,Jaipur,2022-12-30,278.6400
1010,542,83,4,567.6200,2024-01-22,Cancelled,Store,0.04,1764.7200,428.4300,Card,2024-02-02,Cust_1010,Delhi,2023-02-06,7058.8800
1781,543,95,4,1649.8600,2024-02-14,Completed,Store,0.09,1518.3200,1006.9100,UPI,2024-02-02,Cust_1781,Pune,2023-01-07,6073.2800
1078,544,51,5,1367.1700,2024-02-07,Completed,App,0.07,1795.4500,675.6500,Wallet,2024-02-06,Cust_1078,Pune,2023-05-06,8977.2500
980,545,37,2,1226.1100,2024-02-04,Completed,Store,0.07,1091.4200,1073.5300,Wallet,2024-01-10,Cust_980,Bangalore,2022-02-19,2182.8400
1089,546,97,1,1084.2200,2024-01-18,Completed,Web,0.01,1303.9100,1904.0300,UPI,2024-02-13,Cust_1089,Delhi,2022-06-23,1303.9100
1075,547,40,5,1529.2000,2024-01-03,Completed,Store,0.25,325.3000,608.6200,UPI,2024-01-31,Cust_1075,Bangalore,2022-12-20,1626.5000
774,548,87,1,1617.8800,2024-03-01,Completed,App,0.2,959.7900,933.7700,UPI,2024-01-12,Cust_774,Pune,2022-01-29,959.7900
1767,549,65,2,1900.7600,2024-02-14,Cancelled,Web,0.12,590.5000,1626.2400,Card,2024-02-25,Cust_1767,Pune,2022-12-09,1181.0000
1315,550,28,2,1642.6600,2024-02-15,Completed,Web,0.18,961.5200,729.1100,Card,2024-02-23,Cust_1315,Pune,2023-02-24,1923.0400
897,551,11,5,814.0600,2024-01-25,Cancelled,Store,0.07,465.1600,875.5500,Card,2024-01-15,Cust_897,Delhi,2023-09-22,2325.8000
634,552,12,1,403.4300,2024-01-18,Cancelled,Web,0.06,192.4000,796.5700,Wallet,2024-02-29,Cust_634,Delhi,2022-07-28,192.4000
1094,553,18,5,1229.5100,2024-01-22,Completed,Web,0.22,926.4600,null,null,null,Cust_1094,Bangalore,2022-03-25,4632.3000
743,554,10,2,448.5000,2024-02-07,Cancelled,Store,0.24,1271.6100,1976.1800,UPI,2024-02-28,Cust_743,Bangalore,2023-07-02,2543.2200
690,555,77,3,963.0800,2024-02-03,Cancelled,Store,0.14,282.4700,444.5400,UPI,2024-01-06,Cust_690,Bangalore,2022-02-14,847.4100
854,556,85,3,1534.6500,2024-02-15,Completed,Web,0.18,1130.2500,995.0200,UPI,2024-01-24,Cust_854,Mumbai,2023-06-03,3390.7500
826,557,30,1,1181.5600,2024-01-25,Cancelled,Web,0.07,1600.6900,1541.7200,NetBanking,2024-02-20,Cust_826,Jaipur,2022-08-11,1600.6900
1107,558,68,4,1043.6700,2024-02-16,Cancelled,Web,0.2,533.9400,688.5800,UPI,2024-01-09,Cust_1107,Bangalore,2022-01-30,2135.7600
935,559,12,2,1589.8600,2024-02-27,Cancelled,Store,0.06,192.4000,337.6000,Card,2024-02-14,Cust_935,Pune,2023-03-19,384.8000
1297,560,20,4,129.4900,2024-01-16,Completed,App,0.1,967.5000,117.8100,Card,2024-01-31,Cust_1297,Mumbai,2023-08-03,3870.0000
476,561,1,4,1357.2600,2024-01-30,Cancelled,Web,0.12,1781.5900,1151.3900,UPI,2024-02-28,Cust_476,Bangalore,2022-08-18,7126.3600
178,562,29,5,1676.5700,2024-02-20,Cancelled,Web,0,1136.8500,692.9400,Wallet,2024-01-19,Cust_178,Bangalore,2022-01-07,5684.2500
1647,563,40,2,236.6900,2024-01-31,Cancelled,Web,0.23,325.3000,539.3400,Card,2024-02-01,Cust_1647,Jaipur,2023-09-21,650.6000
1731,564,5,5,1611.3200,2024-02-07,Cancelled,App,0.3,368.1400,816.7200,Wallet,2024-01-19,Cust_1731,Bangalore,2022-04-06,1840.7000
1986,565,87,2,1511.9200,2024-01-18,Completed,Store,0.15,959.7900,null,null,null,Cust_1986,Jaipur,2023-08-20,1919.5800
1927,566,15,5,1310.9900,2024-02-12,Cancelled,Web,0.12,859.8500,779.1800,UPI,2024-02-02,Cust_1927,Mumbai,2023-05-08,4299.2500
1576,567,41,5,1134.3100,2024-02-03,Completed,Store,0.15,770.3500,1049.0700,Card,2024-01-12,Cust_1576,Delhi,2022-07-14,3851.7500
824,568,54,1,219.0200,2024-01-23,Cancelled,Store,0.1,1787.3900,1225.3700,Wallet,2024-01-04,Cust_824,Bangalore,2023-04-18,1787.3900
616,569,78,3,1457.0300,2024-02-12,Completed,App,0.18,2165.0400,247.6300,NetBanking,2024-02-08,Cust_616,Bangalore,2022-02-26,6495.1200
1905,570,96,5,143.2400,2024-01-14,Completed,App,0.22,214.3900,null,null,null,Cust_1905,Jaipur,2023-05-13,1071.9500
490,571,91,4,1234.3800,2024-01-22,Cancelled,Web,0.1,764.8100,905.0500,Wallet,2024-01-22,Cust_490,Pune,2023-09-07,3059.2400
1719,572,56,1,1825.7900,2024-02-12,Cancelled,Web,0.06,860.7500,1818.9200,Wallet,2024-01-29,Cust_1719,Jaipur,2022-06-29,860.7500
970,573,66,4,1976.2400,2024-02-02,Completed,App,0.28,1642.3200,328.4400,UPI,2024-01-19,Cust_970,Bangalore,2022-07-08,6569.2800
319,574,99,4,166.9900,2024-02-05,Cancelled,Store,0.01,1915.7500,614.5900,UPI,2024-01-05,Cust_319,Bangalore,2023-08-09,7663.0000
24,575,72,3,504.5500,2024-02-06,Completed,Web,0.24,285.5700,null,null,null,Cust_24,Bangalore,2022-04-14,856.7100
1520,576,95,5,1904.4300,2024-02-14,Cancelled,Web,0.29,1518.3200,1073.3400,Wallet,2024-02-11,Cust_1520,Jaipur,2023-02-07,7591.6000
329,577,17,4,129.6300,2024-01-08,Cancelled,Web,0.22,1623.5700,1540.2200,NetBanking,2024-02-16,Cust_329,Mumbai,2022-03-28,6494.2800
593,578,10,1,1417.0500,2024-02-04,Cancelled,Store,0.2,1271.6100,185.7600,Wallet,2024-01-22,Cust_593,Bangalore,2023-03-12,1271.6100
1953,579,46,1,1787.6100,2024-01-04,Cancelled,App,0.16,1761.6400,158.6800,UPI,2024-01-03,Cust_1953,Jaipur,2023-02-07,1761.6400
1646,580,78,5,1097.2100,2024-02-08,Cancelled,Store,0.12,2165.0400,1289.3900,Card,2024-02-14,Cust_1646,Mumbai,2022-09-08,10825.2000
1528,581,57,1,285.9800,2024-02-28,Cancelled,App,0.16,688.3500,1832.7200,NetBanking,2024-01-26,Cust_1528,Bangalore,2022-02-09,688.3500
1085,582,10,1,646.5000,2024-01-11,Cancelled,Store,0.12,1271.6100,null,null,null,Cust_1085,Delhi,2022-03-22,1271.6100
1991,583,56,3,1683.6700,2024-01-20,Cancelled,App,0.18,860.7500,1145.2500,Card,2024-01-19,Cust_1991,Bangalore,2023-11-15,2582.2500
956,584,95,5,1401.0500,2024-01-16,Completed,Web,0.24,1518.3200,null,null,null,Cust_956,Bangalore,2023-11-19,7591.6000
685,585,91,3,1675.9200,2024-02-05,Completed,Web,0.07,764.8100,1175.3900,NetBanking,2024-02-10,Cust_685,Bangalore,2023-10-01,2294.4300
891,586,27,3,1635.4100,2024-02-23,Completed,App,0.15,2036.1300,1879.6200,Wallet,2024-02-26,Cust_891,Jaipur,2023-04-09,6108.3900
724,587,10,2,973.1400,2024-01-13,Cancelled,Web,0.27,1271.6100,330.1700,Wallet,2024-02-01,Cust_724,Pune,2022-08-07,2543.2200
809,588,55,3,1523.2200,2024-02-21,Cancelled,Web,0.28,185.6900,163.1100,Card,2024-02-07,Cust_809,Jaipur,2022-02-21,557.0700
1853,589,59,1,991.8700,2024-01-27,Completed,Web,0.25,264.5200,null,null,null,Cust_1853,Mumbai,2023-11-03,264.5200
1105,590,99,5,562.3300,2024-01-21,Completed,Web,0.16,1915.7500,167.8200,Wallet,2024-02-21,Cust_1105,Mumbai,2023-01-08,9578.7500
1108,591,63,5,1293.2100,2024-02-17,Completed,Store,0.08,1129.2300,557.6100,UPI,2024-02-14,Cust_1108,Jaipur,2022-05-03,5646.1500
1308,592,76,2,1950.5300,2024-02-24,Completed,App,0.26,694.9000,153.5100,UPI,2024-01-16,Cust_1308,Jaipur,2023-01-16,1389.8000
1634,593,39,4,716.9100,2024-01-07,Completed,Web,0.13,278.6400,null,null,null,Cust_1634,Delhi,2022-10-03,1114.5600
1750,594,77,1,706.7100,2024-03-01,Completed,Web,0.18,282.4700,270.0800,Wallet,2024-02-28,Cust_1750,Pune,2022-01-20,282.4700
471,595,3,3,934.0100,2024-01-05,Completed,Web,0.01,1582.6600,1635.0500,UPI,2024-01-14,Cust_471,Jaipur,2022-01-29,4747.9800
814,596,31,2,333.2100,2024-02-21,Cancelled,Store,0.03,1678.4300,868.2900,UPI,2024-01-01,Cust_814,Jaipur,2023-08-06,3356.8600
1863,597,12,5,525.1200,2024-01-21,Completed,App,0.16,192.4000,1073.9900,Wallet,2024-02-22,Cust_1863,Pune,2023-03-25,962.0000
1349,598,28,3,697.2300,2024-02-21,Cancelled,Web,0.03,961.5200,1325.4500,UPI,2024-02-12,Cust_1349,Mumbai,2023-09-09,2884.5600
1147,599,20,2,484.6400,2024-02-04,Cancelled,Store,0.09,967.5000,null,null,null,Cust_1147,Delhi,2023-09-06,1935.0000
1550,600,35,2,489.0800,2024-02-04,Completed,Store,0.1,1507.3900,211.1800,UPI,2024-02-22,Cust_1550,Mumbai,2023-06-25,3014.7800
355,601,26,4,1281.8100,2024-01-12,Cancelled,Store,0.25,1435.5800,1380.6400,NetBanking,2024-02-25,Cust_355,Jaipur,2022-08-15,5742.3200
720,602,69,5,938.3500,2024-02-28,Completed,Store,0.15,218.9600,771.9400,UPI,2024-01-02,Cust_720,Delhi,2023-03-20,1094.8000
301,603,56,2,368.5600,2024-01-05,Cancelled,Store,0.17,860.7500,728.5200,Card,2024-01-02,Cust_301,Bangalore,2022-09-18,1721.5000
665,604,66,4,1411.6300,2024-02-06,Cancelled,App,0.24,1642.3200,461.6400,Card,2024-02-28,Cust_665,Jaipur,2022-05-28,6569.2800
1812,605,98,5,1867.6600,2024-02-13,Completed,Web,0.19,1658.3300,729.8600,UPI,2024-01-05,Cust_1812,Bangalore,2022-06-19,8291.6500
409,606,18,1,1766.7800,2024-02-03,Completed,Web,0.01,926.4600,1724.0700,Card,2024-01-19,Cust_409,Delhi,2022-06-03,926.4600
424,607,62,4,1927.9900,2024-02-24,Completed,Store,0.26,1802.2600,1262.4400,Wallet,2024-02-25,Cust_424,Delhi,2022-12-12,7209.0400
851,608,88,2,1134.2100,2024-01-05,Completed,Store,0.08,1085.6700,446.0700,Card,2024-02-25,Cust_851,Bangalore,2022-06-09,2171.3400
1438,609,16,3,1653.7000,2024-02-13,Cancelled,App,0.17,603.3300,1363.8300,NetBanking,2024-02-25,Cust_1438,Jaipur,2023-04-07,1809.9900
791,610,46,1,1845.4900,2024-01-12,Completed,App,0.06,1761.6400,209.1500,Wallet,2024-01-28,Cust_791,Delhi,2022-06-14,1761.6400
1072,611,78,1,1867.0600,2024-01-30,Completed,Web,0.05,2165.0400,825.2700,Wallet,2024-01-04,Cust_1072,Jaipur,2022-09-13,2165.0400
261,612,76,4,1223.8600,2024-02-04,Cancelled,Store,0.11,694.9000,546.5600,NetBanking,2024-02-26,Cust_261,Delhi,2022-05-23,2779.6000
76,613,6,5,1498.5700,2024-02-26,Cancelled,Web,0.21,548.4000,1317.4000,Wallet,2024-01-28,Cust_76,Jaipur,2023-03-04,2742.0000
1135,614,85,2,1024.4600,2024-02-19,Completed,Web,0.21,1130.2500,null,null,null,Cust_1135,Delhi,2023-01-22,2260.5000
1824,615,72,4,1911.3800,2024-01-17,Cancelled,Store,0.19,285.5700,388.7900,Card,2024-02-16,Cust_1824,Bangalore,2022-08-18,1142.2800
1094,616,76,4,128.9500,2024-02-14,Cancelled,Store,0.14,694.9000,1088.3200,Card,2024-02-17,Cust_1094,Bangalore,2022-03-25,2779.6000
507,617,23,3,1118.9700,2024-01-23,Completed,Web,0.13,339.9700,633.3200,NetBanking,2024-02-16,Cust_507,Delhi,2023-10-09,1019.9100
1010,618,46,5,1004.9000,2024-02-23,Completed,Store,0.02,1761.6400,641.9100,UPI,2024-02-29,Cust_1010,Delhi,2023-02-06,8808.2000
253,619,81,1,166.4200,2024-01-27,Completed,Store,0.27,119.8500,892.8300,Card,2024-01-20,Cust_253,Pune,2023-09-08,119.8500
164,620,65,3,1892.7700,2024-02-04,Completed,Web,0.3,590.5000,1187.6800,NetBanking,2024-01-13,Cust_164,Mumbai,2023-03-29,1771.5000
37,621,46,5,1601.0200,2024-02-14,Cancelled,Web,0.2,1761.6400,1524.2100,UPI,2024-01-18,Cust_37,Jaipur,2023-03-12,8808.2000
111,622,60,2,1979.2100,2024-02-14,Cancelled,App,0.16,1128.9300,1833.4400,UPI,2024-01-27,Cust_111,Bangalore,2023-06-19,2257.8600
1225,623,65,1,219.7300,2024-01-08,Cancelled,Web,0.17,590.5000,1637.2400,Wallet,2024-02-09,Cust_1225,Bangalore,2022-05-11,590.5000
1632,624,78,2,102.1200,2024-01-06,Cancelled,Web,0.11,2165.0400,1450.2100,NetBanking,2024-01-05,Cust_1632,Pune,2023-10-26,4330.0800
609,625,73,3,113.9700,2024-01-09,Cancelled,Web,0.02,409.7700,1146.1600,NetBanking,2024-02-21,Cust_609,Bangalore,2022-04-02,1229.3100
196,626,34,1,1619.1100,2024-01-02,Completed,Web,0.09,594.7300,1672.9900,Wallet,2024-01-09,Cust_196,Jaipur,2022-12-29,594.7300
427,627,68,5,241.0800,2024-01-29,Completed,App,0.09,533.9400,149.3000,NetBanking,2024-02-14,Cust_427,Delhi,2022-10-29,2669.7000
1831,628,57,2,1542.1800,2024-01-11,Cancelled,App,0.21,688.3500,1698.1400,Card,2024-01-23,Cust_1831,Pune,2023-05-13,1376.7000
221,629,25,1,565.3800,2024-01-08,Cancelled,App,0.12,1078.8400,1852.4600,UPI,2024-01-10,Cust_221,Bangalore,2022-12-07,1078.8400
1776,630,95,3,345.6300,2024-02-26,Completed,Store,0.11,1518.3200,957.4800,NetBanking,2024-01-21,Cust_1776,Pune,2023-03-24,4554.9600
1700,631,20,2,350.3600,2024-02-21,Cancelled,Store,0.14,967.5000,610.0100,Card,2024-01-02,Cust_1700,Mumbai,2022-05-02,1935.0000
1523,632,35,3,1356.9500,2024-02-16,Cancelled,Store,0.2,1507.3900,465.7300,Wallet,2024-01-11,Cust_1523,Jaipur,2023-08-22,4522.1700
336,633,52,1,1284.5600,2024-02-01,Completed,Web,0.08,629.3800,615.5300,UPI,2024-02-04,Cust_336,Pune,2023-01-05,629.3800
1269,634,98,1,333.1300,2024-01-12,Cancelled,App,0.3,1658.3300,null,null,null,Cust_1269,Bangalore,2023-03-31,1658.3300
1859,635,73,3,1266.6100,2024-02-15,Completed,Store,0.08,409.7700,1849.8800,Wallet,2024-02-10,Cust_1859,Mumbai,2022-02-25,1229.3100
1851,636,75,2,1574.0300,2024-01-11,Completed,Web,0,2288.6200,753.0800,Wallet,2024-02-06,Cust_1851,Delhi,2023-01-09,4577.2400
1177,637,11,3,105.7800,2024-01-17,Completed,Store,0.12,465.1600,1125.8800,UPI,2024-02-14,Cust_1177,Delhi,2022-07-19,1395.4800
323,638,56,4,521.3900,2024-01-04,Completed,App,0.18,860.7500,859.2900,Card,2024-01-06,Cust_323,Pune,2023-07-30,3443.0000
1107,639,19,2,1420.4700,2024-02-16,Completed,Store,0.13,477.4400,371.9500,Card,2024-01-11,Cust_1107,Bangalore,2022-01-30,954.8800
216,640,84,2,1326.4400,2024-01-12,Cancelled,Web,0.28,456.8200,764.3200,Card,2024-02-03,Cust_216,Bangalore,2023-11-07,913.6400
1265,641,70,1,1506.7400,2024-02-17,Cancelled,App,0.08,829.3500,1500.4100,Card,2024-02-10,Cust_1265,Delhi,2023-06-26,829.3500
271,642,66,1,1464.8400,2024-01-16,Cancelled,Store,0.11,1642.3200,1875.3500,NetBanking,2024-02-14,Cust_271,Mumbai,2023-03-20,1642.3200
926,643,73,2,477.5800,2024-02-16,Completed,App,0.22,409.7700,1057.8200,NetBanking,2024-01-03,Cust_926,Pune,2022-01-04,819.5400
680,644,29,1,698.9000,2024-02-28,Cancelled,Web,0.21,1136.8500,1049.7600,Card,2024-01-06,Cust_680,Mumbai,2022-05-21,1136.8500
436,645,73,1,620.8700,2024-02-17,Cancelled,Store,0.14,409.7700,1953.5800,NetBanking,2024-02-26,Cust_436,Pune,2023-05-06,409.7700
256,646,82,5,638.8600,2024-01-16,Completed,Store,0.07,1296.0300,757.1900,UPI,2024-02-20,Cust_256,Mumbai,2023-11-27,6480.1500
1468,647,2,5,444.2800,2024-02-12,Completed,Web,0.11,1837.1200,1812.1600,UPI,2024-01-07,Cust_1468,Jaipur,2023-06-07,9185.6000
580,648,39,5,1107.6000,2024-02-24,Cancelled,Store,0.08,278.6400,419.1800,Wallet,2024-01-10,Cust_580,Delhi,2022-10-28,1393.2000
691,649,71,4,1686.7900,2024-01-08,Cancelled,App,0.09,133.6400,1943.6800,Wallet,2024-01-01,Cust_691,Mumbai,2022-12-15,534.5600
1928,650,63,3,1569.1900,2024-02-07,Cancelled,Store,0.09,1129.2300,1869.3800,UPI,2024-01-11,Cust_1928,Delhi,2022-02-05,3387.6900
1442,651,36,1,1784.1900,2024-02-22,Cancelled,Store,0.29,1448.3800,989.5200,Card,2024-02-23,Cust_1442,Delhi,2022-03-13,1448.3800
1854,652,8,3,143.7800,2024-02-18,Completed,Store,0.09,712.4600,1261.7700,UPI,2024-02-23,Cust_1854,Mumbai,2022-03-07,2137.3800
325,653,76,4,910.4100,2024-01-08,Cancelled,Web,0.15,694.9000,889.3200,Card,2024-02-26,Cust_325,Delhi,2023-05-17,2779.6000
48,654,59,2,1224.9800,2024-02-21,Cancelled,Store,0.05,264.5200,null,null,null,Cust_48,Pune,2022-04-28,529.0400
49,655,24,2,897.1900,2024-02-01,Cancelled,App,0.12,1612.3300,206.5400,NetBanking,2024-02-06,Cust_49,Mumbai,2023-04-03,3224.6600
263,656,81,4,395.0300,2024-02-01,Completed,Web,0.05,119.8500,1310.4300,NetBanking,2024-02-28,Cust_263,Bangalore,2023-01-27,479.4000
81,657,87,3,873.7600,2024-02-08,Completed,App,0.23,959.7900,1992.7100,Card,2024-01-23,Cust_81,Mumbai,2023-08-09,2879.3700
524,658,49,4,516.3300,2024-02-07,Completed,App,0.2,247.0300,1384.3600,UPI,2024-01-01,Cust_524,Bangalore,2022-02-08,988.1200
740,659,1,1,825.2500,2024-01-04,Cancelled,App,0.05,1781.5900,1801.2100,Card,2024-01-06,Cust_740,Delhi,2022-12-16,1781.5900
1028,660,65,2,182.3700,2024-02-08,Completed,App,0.1,590.5000,426.4800,Wallet,2024-02-12,Cust_1028,Bangalore,2023-03-10,1181.0000
1192,661,97,3,699.3400,2024-01-08,Cancelled,Store,0.1,1303.9100,955.5800,UPI,2024-01-25,Cust_1192,Mumbai,2023-02-15,3911.7300
967,662,32,5,1938.7000,2024-01-06,Completed,Web,0.09,1820.0500,1149.5600,Wallet,2024-01-24,Cust_967,Pune,2022-01-17,9100.2500
335,663,36,1,675.3700,2024-01-31,Completed,Store,0.11,1448.3800,1820.7300,Card,2024-02-18,Cust_335,Delhi,2023-08-06,1448.3800
1638,664,83,3,342.2900,2024-01-21,Cancelled,Web,0.25,1764.7200,652.2100,Wallet,2024-02-18,Cust_1638,Pune,2023-03-30,5294.1600
1265,665,5,5,921.8500,2024-01-20,Cancelled,Web,0.12,368.1400,null,null,null,Cust_1265,Delhi,2023-06-26,1840.7000
424,666,58,1,1619.1500,2024-02-20,Cancelled,Web,0.03,2099.0700,1703.7000,Wallet,2024-01-28,Cust_424,Delhi,2022-12-12,2099.0700
1417,667,86,2,1683.4400,2024-02-16,Completed,Web,0.1,1738.6100,464.3700,Card,2024-01-31,Cust_1417,Bangalore,2023-08-22,3477.2200
1696,668,89,1,565.5900,2024-02-19,Cancelled,Store,0.1,2277.0300,281.3700,Wallet,2024-02-24,Cust_1696,Mumbai,2022-04-19,2277.0300
1295,669,89,5,216.7200,2024-02-11,Completed,App,0.2,2277.0300,927.5100,UPI,2024-01-23,Cust_1295,Pune,2023-02-13,11385.1500
892,670,12,1,1091.1300,2024-01-13,Completed,App,0.04,192.4000,1060.0300,Wallet,2024-02-23,Cust_892,Delhi,2022-04-13,192.4000
1981,671,50,3,1292.0200,2024-01-31,Cancelled,Store,0.12,570.2800,979.2700,NetBanking,2024-02-18,Cust_1981,Bangalore,2023-01-12,1710.8400
983,672,34,4,1803.8700,2024-01-14,Completed,Store,0.1,594.7300,1245.6400,NetBanking,2024-01-17,Cust_983,Delhi,2022-01-19,2378.9200
152,673,73,2,836.9500,2024-03-01,Completed,Store,0,409.7700,1092.2800,NetBanking,2024-02-05,Cust_152,Delhi,2022-04-17,819.5400
1672,674,14,4,707.7600,2024-01-12,Cancelled,Store,0.24,797.8300,1415.9400,Card,2024-02-29,Cust_1672,Jaipur,2023-10-09,3191.3200
1428,675,46,4,586.4700,2024-01-24,Completed,App,0.01,1761.6400,1741.6400,NetBanking,2024-01-22,Cust_1428,Bangalore,2022-11-04,7046.5600
1250,676,38,3,1030.7500,2024-01-05,Completed,Web,0.16,1301.4900,939.7600,Card,2024-01-26,Cust_1250,Jaipur,2022-04-24,3904.4700
1646,677,47,4,211.9500,2024-01-12,Completed,App,0.09,2035.8400,754.7500,Card,2024-01-31,Cust_1646,Mumbai,2022-09-08,8143.3600
202,678,47,4,550.4700,2024-02-10,Completed,Web,0.18,2035.8400,1326.0400,Card,2024-01-12,Cust_202,Pune,2023-10-06,8143.3600
201,679,14,2,1561.8000,2024-01-22,Cancelled,Store,0.26,797.8300,1360.6200,Card,2024-02-24,Cust_201,Pune,2022-03-17,1595.6600
373,680,96,4,1281.6500,2024-02-06,Completed,App,0.18,214.3900,1637.2700,UPI,2024-01-13,Cust_373,Jaipur,2022-03-16,857.5600
1773,681,48,3,1818.6400,2024-02-16,Completed,App,0.11,1661.1900,425.5600,UPI,2024-01-28,Cust_1773,Delhi,2023-09-08,4983.5700
1507,682,69,3,1481.7300,2024-01-17,Cancelled,App,0.01,218.9600,386.6600,NetBanking,2024-01-28,Cust_1507,Pune,2023-05-21,656.8800
1564,683,39,2,1390.7100,2024-02-13,Cancelled,App,0.14,278.6400,1728.5700,UPI,2024-01-16,Cust_1564,Pune,2023-01-13,557.2800
1693,684,54,5,1372.9800,2024-02-19,Cancelled,App,0.16,1787.3900,null,null,null,Cust_1693,Pune,2023-04-30,8936.9500
1835,685,58,3,1941.4900,2024-02-15,Cancelled,Web,0.1,2099.0700,1849.6500,UPI,2024-02-19,Cust_1835,Delhi,2022-08-04,6297.2100
330,686,43,2,569.1500,2024-02-10,Completed,Store,0.02,737.3800,1093.2900,NetBanking,2024-02-02,Cust_330,Pune,2022-06-19,1474.7600
1940,687,54,1,1763.3100,2024-02-25,Completed,Web,0.02,1787.3900,512.3000,Card,2024-01-02,Cust_1940,Bangalore,2022-05-06,1787.3900
363,688,63,4,274.8900,2024-02-16,Completed,Web,0.09,1129.2300,751.8600,UPI,2024-02-02,Cust_363,Pune,2023-10-01,4516.9200
318,689,47,1,1947.1900,2024-01-02,Cancelled,Store,0.26,2035.8400,428.5400,Wallet,2024-01-27,Cust_318,Mumbai,2022-02-02,2035.8400
1358,690,56,2,1989.8800,2024-02-25,Completed,Store,0.04,860.7500,726.7700,UPI,2024-01-06,Cust_1358,Mumbai,2023-02-22,1721.5000
275,691,71,1,933.3700,2024-02-12,Completed,App,0.15,133.6400,738.0300,Wallet,2024-01-02,Cust_275,Delhi,2022-02-16,133.6400
