customer_id,order_id,product_id,quantity,price,order_date,order_status,channel,discount,product_price,payment_amount,payment_method,payment_date,name,city,signup_date,calculated_revenue
518,2198,41,1,424.14,2024-01-31,Cancelled,App,0.29,770.35,1054.88,UPI,2024-01-06,Cust_518,Mumbai,2022-09-17,424.14
826,2199,97,1,1356.33,2024-01-16,Completed,Web,0.13,1303.91,1992.13,Wallet,2024-01-18,Cust_826,Jaipur,2022-08-11,1356.33
1526,2200,67,3,1619.72,2024-01-09,Completed,App,0.18,661.68,1748.21,UPI,2024-02-23,Cust_1526,Mumbai,2023-09-16,4859.16
402,2201,7,2,899.46,2024-01-17,Completed,App,0.19,541.42,1943.61,Card,2024-01-23,Cust_402,Delhi,2023-02-05,1798.92
1796,2202,46,4,1796.67,2024-01-03,Cancelled,App,0.07,1761.64,1796.35,Card,2024-02-09,Cust_1796,Mumbai,2023-02-06,7186.68
813,2203,39,2,497.61,2024-02-23,Cancelled,App,0.11,278.64,1175.32,UPI,2024-01-14,Cust_813,Delhi,2023-11-11,995.22
1756,2204,86,1,354.79,2024-01-06,Completed,App,0.07,1738.61,849.61,UPI,2024-02-14,Cust_1756,Delhi,2023-03-19,354.79
1927,2205,29,1,713.21,2024-02-29,Cancelled,Web,0.15,1136.85,129.36,NetBanking,2024-02-12,Cust_1927,Mumbai,2023-05-08,713.21
298,2206,4,1,1927.3,2024-02-19,Completed,Store,0.21,702.12,845.81,Card,2024-02-08,Cust_298,Bangalore,2022-09-16,1927.3
1603,2207,91,2,576.72,2024-02-01,Completed,App,0.05,764.81,785.55,UPI,2024-01-28,Cust_1603,Bangalore,2023-03-01,1153.44
1858,2208,74,3,1317.85,2024-01-12,Cancelled,Store,0.23,1350.7,1226.89,UPI,2024-02-19,Cust_1858,Jaipur,2023-01-04,3953.5499999999997
363,2209,65,5,421.37,2024-02-07,Completed,App,0.02,590.5,null,null,null,Cust_363,Pune,2023-10-01,2106.85
1051,2210,15,4,469.5,2024-01-01,Cancelled,Store,0.01,859.85,1788.97,UPI,2024-02-26,Cust_1051,Bangalore,2023-08-06,1878
1460,2211,73,1,1489.26,2024-01-25,Completed,App,0.19,409.77,null,null,null,Cust_1460,Pune,2022-04-05,1489.26
959,2212,37,5,471.6,2024-01-20,Completed,App,0.03,1091.42,137.32,Wallet,2024-02-24,Cust_959,Jaipur,2022-11-04,2358
1611,2213,4,5,1313.33,2024-01-29,Completed,Web,0.23,702.12,461.54,Card,2024-02-02,Cust_1611,Bangalore,2022-07-05,6566.65
80,2214,14,2,530.57,2024-02-01,Cancelled,Store,0.2,797.83,969.96,Card,2024-01-14,Cust_80,Bangalore,2023-11-11,1061.14
139,2215,71,5,1603.39,2024-01-01,Cancelled,Store,0.12,133.64,497.53,Card,2024-02-11,Cust_139,Pune,2022-08-20,8016.950000000001
1964,2216,21,2,1498.69,2024-01-04,Cancelled,Store,0.25,500.9,1095.22,Wallet,2024-01-22,Cust_1964,Bangalore,2023-10-16,2997.38
631,2217,25,2,284.55,2024-01-09,Cancelled,Store,0.3,1078.84,248.2,UPI,2024-02-29,Cust_631,Pune,2022-10-01,569.1
1152,2218,52,4,1532.22,2024-01-09,Cancelled,Web,0.01,629.38,568.45,UPI,2024-01-18,Cust_1152,Bangalore,2022-06-02,6128.88
509,2219,3,2,331.48,2024-01-28,Completed,App,0.19,1582.66,980.63,NetBanking,2024-01-23,Cust_509,Jaipur,2022-04-03,662.96
1915,2220,83,3,1110.04,2024-02-21,Completed,Web,0.27,1764.72,1924.31,UPI,2024-02-06,Cust_1915,Delhi,2023-08-22,3330.12
1391,2221,16,3,1091.56,2024-02-14,Cancelled,Web,0.2,603.33,1957.32,NetBanking,2024-02-28,Cust_1391,Mumbai,2022-08-28,3274.68
1900,2222,85,2,620.56,2024-01-10,Completed,Web,0.15,1130.25,1383.42,Card,2024-02-22,Cust_1900,Bangalore,2023-02-08,1241.12
1602,2223,72,1,113.89,2024-02-01,Completed,Store,0.11,285.57,1544.07,UPI,2024-02-08,Cust_1602,Jaipur,2022-12-30,113.89
1988,2224,86,4,294.08,2024-01-06,Completed,Store,0.12,1738.61,571.93,UPI,2024-02-11,Cust_1988,Pune,2023-03-03,1176.32
304,2225,46,4,905.09,2024-01-05,Cancelled,App,0.02,1761.64,987.57,NetBanking,2024-01-18,Cust_304,Pune,2022-08-20,3620.36
394,2226,60,4,502.29,2024-02-06,Completed,Web,0.02,1128.93,1970.8,Wallet,2024-02-04,Cust_394,Pune,2022-10-13,2009.16
222,2227,75,5,407.71,2024-02-23,Cancelled,Web,0.24,2288.62,null,null,null,Cust_222,Pune,2022-10-14,2038.55
1999,2228,85,4,779.69,2024-01-27,Cancelled,Web,0.16,1130.25,353.67,Wallet,2024-01-27,Cust_1999,Delhi,2023-05-13,3118.76
359,2229,96,4,1250.55,2024-02-01,Cancelled,Web,0.17,214.39,271.95,Card,2024-03-01,Cust_359,Mumbai,2023-10-27,5002.2
1010,2230,44,4,1860.28,2024-02-04,Cancelled,App,0.19,154.76,552.91,UPI,2024-02-16,Cust_1010,Delhi,2023-02-06,7441.12
76,2231,2,1,688.57,2024-01-13,Cancelled,Store,0.21,1837.12,null,null,null,Cust_76,Jaipur,2023-03-04,688.57
1575,2232,48,4,1841.67,2024-01-20,Cancelled,Store,0.23,1661.19,null,null,null,Cust_1575,Mumbai,2022-01-21,7366.68
322,2233,96,3,1024.55,2024-01-06,Cancelled,Store,0.08,214.39,404.94,Wallet,2024-01-04,Cust_322,Mumbai,2022-08-08,3073.6499999999996
912,2234,68,5,988.27,2024-01-12,Cancelled,Web,0.14,533.94,162.13,UPI,2024-02-19,Cust_912,Bangalore,2023-09-03,4941.35
1214,2235,69,5,327.54,2024-01-16,Completed,App,0.25,218.96,609.06,UPI,2024-01-05,Cust_1214,Mumbai,2022-03-01,1637.7
53,2236,93,3,459.08,2024-01-24,Cancelled,App,0.12,875.87,724.72,NetBanking,2024-01-08,Cust_53,Pune,2022-07-10,1377.24
1371,2237,50,4,1546.9,2024-01-10,Completed,Web,0.15,570.28,1854.67,Wallet,2024-01-13,Cust_1371,Bangalore,2023-10-16,6187.6
1397,2238,4,5,1501.65,2024-02-28,Cancelled,App,0.15,702.12,null,null,null,Cust_1397,Mumbai,2023-11-20,7508.25
28,2239,28,3,1642.96,2024-01-11,Cancelled,Web,0.17,961.52,285.85,Card,2024-02-01,Cust_28,Bangalore,2022-11-23,4928.88
1188,2240,61,1,303.02,2024-01-27,Completed,App,0.07,171.66,897.42,Wallet,2024-01-26,Cust_1188,Mumbai,2022-06-09,303.02
1328,2241,54,1,1943.71,2024-02-28,Cancelled,App,0.03,1787.39,1248.43,UPI,2024-01-20,Cust_1328,Mumbai,2022-04-27,1943.71
952,2242,32,2,129.45,2024-01-28,Completed,App,0.27,1820.05,1004.62,UPI,2024-01-09,Cust_952,Bangalore,2023-08-04,258.9
215,2243,82,4,1881.57,2024-02-24,Cancelled,Store,0.21,1296.03,795.82,NetBanking,2024-01-10,Cust_215,Pune,2022-01-29,7526.28
389,2244,64,3,1956.41,2024-01-08,Completed,Web,0.29,1855.37,null,null,null,Cust_389,Bangalore,2022-06-07,5869.2300000000005
382,2245,95,2,381.25,2024-02-10,Cancelled,Store,0.23,1518.32,651.28,NetBanking,2024-01-01,Cust_382,Delhi,2023-03-24,762.5
175,2246,31,3,140.28,2024-02-21,Cancelled,App,0.1,1678.43,1320.41,Wallet,2024-02-07,Cust_175,Jaipur,2022-03-15,420.84000000000003
1375,2247,7,2,415.44,2024-02-19,Completed,Store,0.07,541.42,324.85,NetBanking,2024-01-03,Cust_1375,Bangalore,2023-09-01,830.88
1579,2248,34,3,712.54,2024-01-27,Cancelled,Store,0.25,594.73,943.22,NetBanking,2024-01-03,Cust_1579,Delhi,2022-09-14,2137.62
376,2249,59,2,192.74,2024-01-03,Cancelled,Store,0.16,264.52,880.93,NetBanking,2024-01-14,Cust_376,Mumbai,2023-08-10,385.48
987,2250,62,4,263.11,2024-02-01,Completed,Web,0.27,1802.26,1406.17,Card,2024-02-06,Cust_987,Delhi,2022-03-17,1052.44
1929,2251,54,2,1101.53,2024-02-28,Completed,App,0.27,1787.39,704.65,Wallet,2024-01-29,Cust_1929,Delhi,2022-12-06,2203.06
921,2252,79,4,586.63,2024-01-10,Completed,App,0.23,1160.11,819.54,NetBanking,2024-01-24,Cust_921,Pune,2023-10-21,2346.52
613,2253,28,3,741.78,2024-01-02,Completed,App,0.25,961.52,772.85,UPI,2024-01-03,Cust_613,Jaipur,2022-01-12,2225.34
1654,2254,23,4,1146.87,2024-02-19,Completed,App,0.27,339.97,510.49,Wallet,2024-02-08,Cust_1654,Pune,2022-12-11,4587.48
479,2255,62,1,1530.27,2024-01-23,Cancelled,App,0.03,1802.26,1699.92,Wallet,2024-01-05,Cust_479,Bangalore,2023-04-11,1530.27
1806,2256,32,1,796.56,2024-02-09,Cancelled,App,0.13,1820.05,null,null,null,Cust_1806,Mumbai,2023-03-19,796.56
1561,2257,23,4,559.78,2024-02-29,Completed,Store,0.23,339.97,1037.92,Wallet,2024-02-09,Cust_1561,Mumbai,2023-09-09,2239.12
611,2258,100,4,2074.09,2024-02-22,Completed,Store,0.17,369.61,1306.92,Wallet,2024-01-27,Cust_611,Pune,2023-05-11,8296.36
392,2259,5,1,407.08,2024-01-13,Cancelled,Store,0.27,368.14,2329.18,NetBanking,2024-01-21,Cust_392,Pune,2022-11-07,407.08
1213,2260,57,2,242.19,2024-01-21,Completed,App,0.13,688.35,307.55,Card,2024-02-05,Cust_1213,Pune,2022-12-30,484.38
772,2261,94,3,1756.73,2024-02-27,Completed,Web,0.06,1444.55,1213.05,UPI,2024-01-03,Cust_772,Jaipur,2022-12-16,5270.1900000000005
1114,2262,54,3,1013.41,2024-01-19,Cancelled,Store,0.06,1787.39,1886.53,NetBanking,2024-01-31,Cust_1114,Bangalore,2023-08-29,3040.23
1564,2263,51,3,873.21,2024-02-05,Cancelled,Store,0.04,1795.45,1228.28,UPI,2024-02-03,Cust_1564,Pune,2023-01-13,2619.63
1837,2264,9,1,1445.57,2024-02-13,Completed,App,0.16,2157.86,1373.64,UPI,2024-01-26,Cust_1837,Bangalore,2022-11-27,1445.57
394,2265,60,2,1439.16,2024-02-12,Completed,App,0.29,1128.93,1137.7,UPI,2024-01-30,Cust_394,Pune,2022-10-13,2878.32
911,2266,32,5,892.17,2024-01-21,Cancelled,Web,0.13,1820.05,1582.84,NetBanking,2024-02-03,Cust_911,Delhi,2022-05-23,4460.849999999999
238,2267,16,2,461.86,2024-02-16,Cancelled,App,0.11,603.33,101.96,Card,2024-02-25,Cust_238,Bangalore,2022-05-01,923.72
525,2268,78,2,552.16,2024-01-30,Completed,Store,0.08,2165.04,1566.41,Card,2024-02-06,Cust_525,Jaipur,2023-05-21,1104.32
1309,2269,85,1,854.26,2024-01-27,Completed,Store,0.06,1130.25,1210.26,UPI,2024-02-06,Cust_1309,Mumbai,2022-03-23,854.26
166,2270,83,5,1228.37,2024-01-21,Cancelled,App,0.19,1764.72,null,null,null,Cust_166,Mumbai,2022-12-01,6141.849999999999
1632,2271,56,3,533.49,2024-01-20,Cancelled,Web,0.29,860.75,880.07,Wallet,2024-01-08,Cust_1632,Pune,2023-10-26,1600.47
7,2272,45,2,1802.97,2024-02-17,Cancelled,App,0.11,567.06,914.93,Wallet,2024-01-07,Cust_7,Jaipur,2023-02-06,3605.94
1584,2273,58,4,1587.81,2024-03-01,Completed,App,0.05,2099.07,535.96,Wallet,2024-02-19,Cust_1584,Jaipur,2023-11-30,6351.24
1957,2274,36,3,1207.59,2024-01-13,Cancelled,Web,0.07,1448.38,1334.77,Wallet,2024-02-24,Cust_1957,Bangalore,2023-04-24,3622.7699999999995
1236,2275,4,5,1746.66,2024-01-12,Completed,Web,0.17,702.12,450.85,Wallet,2024-01-12,Cust_1236,Jaipur,2022-11-17,8733.300000000001
907,2276,37,1,1991.08,2024-02-20,Cancelled,Store,0.15,1091.42,1268.78,Wallet,2024-02-01,Cust_907,Delhi,2023-04-09,1991.08
998,2277,93,3,1121.44,2024-02-19,Cancelled,Store,0.11,875.87,1701.35,Card,2024-02-15,Cust_998,Mumbai,2023-06-15,3364.32
1759,2278,58,5,663.22,2024-02-27,Cancelled,Web,0.15,2099.07,null,null,null,Cust_1759,Pune,2023-04-30,3316.1000000000004
1817,2279,26,1,1102.73,2024-02-28,Completed,Web,0.11,1435.58,1524.72,Card,2024-01-28,Cust_1817,Bangalore,2022-04-20,1102.73
1669,2280,28,3,1794.81,2024-01-04,Completed,Web,0.04,961.52,null,null,null,Cust_1669,Bangalore,2023-08-07,5384.43
880,2281,8,3,837.34,2024-02-06,Cancelled,Store,0.24,712.46,681.92,NetBanking,2024-01-17,Cust_880,Bangalore,2023-07-17,2512.02
1284,2282,97,2,334,2024-01-05,Cancelled,App,0.23,1303.91,581.27,Wallet,2024-02-11,Cust_1284,Delhi,2023-07-11,668
462,2283,92,4,2234.27,2024-01-06,Completed,App,0.03,899.36,1148.32,Wallet,2024-01-01,Cust_462,Mumbai,2022-08-10,8937.08
1005,2284,30,4,1332.3,2024-02-25,Completed,App,0.27,1600.69,null,null,null,Cust_1005,Jaipur,2022-01-02,5329.2
374,2285,86,4,1902.01,2024-01-14,Cancelled,Web,0.27,1738.61,1044.77,NetBanking,2024-01-15,Cust_374,Pune,2023-06-30,7608.04
536,2286,87,2,251.14,2024-02-03,Completed,App,0.01,959.79,1259.96,UPI,2024-02-18,Cust_536,Mumbai,2022-02-28,502.28
961,2287,73,4,107.91,2024-02-27,Completed,Store,0.26,409.77,864.66,UPI,2024-02-13,Cust_961,Delhi,2023-03-31,431.64
273,2288,98,1,1491.12,2024-01-21,Cancelled,Web,0.15,1658.33,1362.94,Card,2024-02-22,Cust_273,Pune,2023-01-25,1491.12
1825,2289,77,3,877.42,2024-01-23,Completed,Web,0.07,282.47,1805.8,Wallet,2024-01-07,Cust_1825,Pune,2023-04-02,2632.2599999999998
666,2290,91,5,512.01,2024-01-08,Cancelled,Web,0.14,764.81,292.97,NetBanking,2024-01-05,Cust_666,Delhi,2023-10-04,2560.05
1780,2291,77,5,1784.91,2024-02-25,Cancelled,Store,0.03,282.47,1803.64,Wallet,2024-01-01,Cust_1780,Mumbai,2023-07-05,8924.550000000001
1360,2292,88,3,1008.74,2024-02-05,Completed,App,0.01,1085.67,1006.97,Card,2024-01-25,Cust_1360,Delhi,2023-08-15,3026.2200000000003
37,2293,5,3,237.78,2024-01-15,Cancelled,App,0.14,368.14,323.35,Wallet,2024-02-14,Cust_37,Jaipur,2023-03-12,713.34
171,2294,88,3,458.86,2024-01-14,Cancelled,Web,0.13,1085.67,585.93,Card,2024-02-23,Cust_171,Bangalore,2023-06-06,1376.58
833,2295,19,5,609.46,2024-01-26,Completed,App,0.12,477.44,476.84,UPI,2024-02-01,Cust_833,Jaipur,2023-05-24,3047.3
117,2296,81,4,1688.6,2024-02-13,Completed,Store,0.26,119.85,null,null,null,Cust_117,Pune,2022-03-16,6754.4
339,2297,76,1,967.8,2024-02-22,Completed,Store,0.04,694.9,1284.91,Wallet,2024-02-08,Cust_339,Bangalore,2023-04-05,967.8
936,2298,53,3,1031.84,2024-02-25,Cancelled,Web,0.28,1791.94,null,null,null,Cust_936,Mumbai,2022-05-15,3095.5199999999995
113,2299,48,5,1436.84,2024-01-18,Cancelled,Web,0.15,1661.19,689.39,UPI,2024-02-19,Cust_113,Mumbai,2022-03-15,7184.2
861,2300,64,5,1437.72,2024-01-24,Completed,Store,0.25,1855.37,1872.4,Card,2024-01-30,Cust_861,Pune,2023-02-28,7188.6
1894,2301,52,4,1934.65,2024-01-19,Completed,Store,0.25,629.38,848.98,NetBanking,2024-01-03,Cust_1894,Pune,2022-11-01,7738.6
51,2302,64,3,1226.23,2024-01-15,Completed,App,0.24,1855.37,null,null,null,Cust_51,Jaipur,2023-06-08,3678.69
333,2303,84,3,1077.84,2024-02-15,Completed,Web,0.26,456.82,156.77,UPI,2024-02-06,Cust_333,Pune,2022-01-23,3233.5199999999995
1121,2304,10,5,1565.5,2024-02-14,Completed,App,0.03,1271.61,1788.73,UPI,2024-02-26,Cust_1121,Jaipur,2022-12-08,7827.5
506,2305,56,3,867.38,2024-02-09,Cancelled,Web,0.28,860.75,857.89,Wallet,2024-01-20,Cust_506,Mumbai,2022-08-22,2602.14
898,2306,94,5,1351.98,2024-02-11,Completed,Web,0.28,1444.55,1788.39,Card,2024-01-25,Cust_898,Mumbai,2022-10-12,6759.9
934,2307,85,5,756.72,2024-02-05,Completed,Store,0.2,1130.25,1512.41,UPI,2024-02-15,Cust_934,Delhi,2023-08-10,3783.6000000000004
1577,2308,2,5,1781.88,2024-01-21,Cancelled,Web,0.12,1837.12,null,null,null,Cust_1577,Delhi,2023-11-16,8909.400000000001
1079,2309,99,3,621.35,2024-02-28,Cancelled,Web,0.07,1915.75,1701.83,NetBanking,2024-01-02,Cust_1079,Jaipur,2022-05-01,1864.0500000000002
974,2310,95,4,339.68,2024-02-24,Completed,Store,0.18,1518.32,1804.49,NetBanking,2024-02-23,Cust_974,Bangalore,2022-11-18,1358.72
1057,2311,5,2,441.6,2024-02-13,Completed,Web,0.21,368.14,728.18,Wallet,2024-02-24,Cust_1057,Bangalore,2023-10-06,883.2
245,2312,80,3,102.89,2024-02-16,Completed,Store,0.29,1059.51,274.22,NetBanking,2024-02-15,Cust_245,Delhi,2022-06-15,308.67
1576,2313,40,1,652.83,2024-01-23,Cancelled,Store,0.21,325.3,1987.05,Card,2024-02-21,Cust_1576,Delhi,2022-07-14,652.83
83,2314,44,4,1868.85,2024-01-19,Cancelled,App,0.18,154.76,1118.1,Wallet,2024-02-22,Cust_83,Pune,2023-10-17,7475.4
1679,2315,99,1,1263.7,2024-02-03,Completed,Web,0.01,1915.75,2141.02,UPI,2024-01-08,Cust_1679,Delhi,2023-06-13,1263.7
1822,2316,16,1,1744.49,2024-02-29,Completed,Web,0.11,603.33,1347.85,Card,2024-02-14,Cust_1822,Bangalore,2023-03-22,1744.49
627,2317,73,1,854.67,2024-01-04,Cancelled,Store,0.26,409.77,175.28,NetBanking,2024-02-25,Cust_627,Mumbai,2022-05-31,854.67
672,2318,70,3,1962.01,2024-02-15,Cancelled,Web,0.18,829.35,2169.02,UPI,2024-01-05,Cust_672,Delhi,2023-09-25,5886.03
1501,2319,81,3,1996.19,2024-01-27,Completed,Store,0.28,119.85,980.77,NetBanking,2024-02-11,Cust_1501,Pune,2023-05-21,5988.57
926,2320,13,3,769.93,2024-01-24,Cancelled,Store,0.2,842.75,null,null,null,Cust_926,Pune,2022-01-04,2309.79
1112,2321,28,3,1453.55,2024-01-19,Cancelled,Store,0.19,961.52,null,null,null,Cust_1112,Mumbai,2022-11-10,4360.65
575,2322,50,2,469.19,2024-01-22,Cancelled,Web,0.15,570.28,1730.6,Card,2024-01-23,Cust_575,Mumbai,2023-01-12,938.38
1137,2323,55,2,1608.6,2024-01-20,Cancelled,App,0.07,185.69,331.96,NetBanking,2024-01-01,Cust_1137,Pune,2023-07-16,3217.2
1353,2324,17,2,1876.11,2024-02-18,Cancelled,Web,0.01,1623.57,null,null,null,Cust_1353,Jaipur,2023-03-06,3752.22
442,2325,80,2,513.05,2024-01-16,Completed,Store,0.28,1059.51,1530.65,NetBanking,2024-01-14,Cust_442,Mumbai,2023-10-03,1026.1
303,2326,52,5,950.92,2024-02-14,Cancelled,Store,0.18,629.38,1602.85,Card,2024-02-03,Cust_303,Jaipur,2022-08-29,4754.599999999999
1818,2327,31,4,862.94,2024-02-29,Cancelled,App,0.14,1678.43,789.22,NetBanking,2024-02-24,Cust_1818,Pune,2023-05-09,3451.76
1299,2328,91,5,1194.71,2024-01-08,Completed,Web,0.28,764.81,1509.22,NetBanking,2024-02-28,Cust_1299,Mumbai,2023-02-27,5973.55
1894,2329,60,5,490.17,2024-01-10,Cancelled,Store,0.11,1128.93,1944.06,NetBanking,2024-01-14,Cust_1894,Pune,2022-11-01,2450.85
1376,2330,43,5,1283.78,2024-02-29,Cancelled,App,0.16,737.38,1436.28,Card,2024-02-04,Cust_1376,Delhi,2022-03-31,6418.9
1559,2331,26,3,161.49,2024-01-12,Completed,Web,0.22,1435.58,931.84,Wallet,2024-02-16,Cust_1559,Mumbai,2022-09-27,484.47
1592,2332,78,1,1569.87,2024-02-15,Cancelled,App,0.25,2165.04,807.35,Card,2024-01-24,Cust_1592,Pune,2022-10-21,1569.87
508,2333,5,1,1769.84,2024-01-02,Completed,Store,0.3,368.14,805.12,Card,2024-01-12,Cust_508,Pune,2023-03-28,1769.84
562,2334,30,1,875.67,2024-02-16,Cancelled,Store,0.23,1600.69,1919.45,UPI,2024-01-06,Cust_562,Jaipur,2022-01-06,875.67
647,2335,86,4,365.04,2024-02-10,Completed,Store,0.28,1738.61,831.46,UPI,2024-03-01,Cust_647,Delhi,2023-09-24,1460.16
778,2336,63,3,397.75,2024-01-29,Completed,Web,0.14,1129.23,812.91,UPI,2024-01-13,Cust_778,Bangalore,2023-04-11,1193.25
1329,2337,14,1,1118.25,2024-02-15,Cancelled,Web,0.27,797.83,1900.79,UPI,2024-01-14,Cust_1329,Pune,2022-10-03,1118.25
980,2338,10,5,1562.81,2024-01-05,Completed,App,0.24,1271.61,null,null,null,Cust_980,Bangalore,2022-02-19,7814.049999999999
20,2339,47,1,1573.15,2024-01-13,Completed,Store,0.3,2035.84,423.74,Card,2024-01-18,Cust_20,Delhi,2022-03-29,1573.15
876,2340,2,2,247.11,2024-02-12,Cancelled,Web,0.18,1837.12,472.72,Card,2024-02-29,Cust_876,Delhi,2022-02-19,494.22
1943,2341,14,5,530.73,2024-02-08,Cancelled,App,0.08,797.83,143.32,Wallet,2024-02-15,Cust_1943,Bangalore,2023-08-28,2653.65
1162,2342,57,5,1341.84,2024-02-03,Completed,Web,0.06,688.35,1876.12,Card,2024-02-23,Cust_1162,Pune,2023-06-26,6709.2
139,2343,24,3,229.21,2024-01-21,Completed,Store,0.03,1612.33,1422.39,NetBanking,2024-01-02,Cust_139,Pune,2022-08-20,687.63
214,2344,54,4,1123.88,2024-02-12,Completed,App,0.13,1787.39,874.6,Card,2024-02-23,Cust_214,Bangalore,2023-03-27,4495.52
660,2345,45,2,1901.57,2024-02-06,Cancelled,Web,0.17,567.06,446.55,NetBanking,2024-01-23,Cust_660,Pune,2022-05-08,3803.14
2,2346,12,2,1881.74,2024-02-07,Completed,Store,0.04,192.4,1799.29,Wallet,2024-02-07,Cust_2,Jaipur,2023-10-18,3763.48
194,2347,97,2,1490.09,2024-02-24,Cancelled,Store,0.1,1303.91,585.84,Wallet,2024-01-12,Cust_194,Pune,2022-05-09,2980.18
481,2348,84,1,791.62,2024-02-23,Completed,Web,0.03,456.82,1538.86,Wallet,2024-01-27,Cust_481,Jaipur,2022-02-28,791.62
1741,2349,97,2,876.78,2024-01-07,Cancelled,Store,0.23,1303.91,997.62,Wallet,2024-02-25,Cust_1741,Pune,2022-01-09,1753.56
440,2350,20,5,1182.56,2024-01-31,Cancelled,Web,0.03,967.5,1514.98,Card,2024-01-17,Cust_440,Bangalore,2023-11-22,5912.799999999999
263,2351,80,1,1889.82,2024-02-10,Cancelled,Web,0.23,1059.51,1750.95,Wallet,2024-01-07,Cust_263,Bangalore,2023-01-27,1889.82
843,2352,98,4,968.99,2024-02-18,Completed,App,0.04,1658.33,223.9,NetBanking,2024-01-14,Cust_843,Mumbai,2022-05-23,3875.96
1014,2353,87,1,1737.03,2024-01-16,Cancelled,App,0.17,959.79,1552.55,Card,2024-02-12,Cust_1014,Delhi,2022-09-13,1737.03
935,2354,34,4,1102.82,2024-02-28,Completed,App,0.28,594.73,652.16,NetBanking,2024-02-25,Cust_935,Pune,2023-03-19,4411.28
1125,2355,100,4,163.09,2024-02-15,Cancelled,Web,0.03,369.61,1113.04,Card,2024-02-28,Cust_1125,Pune,2022-12-02,652.36
1430,2356,16,4,747.97,2024-02-21,Cancelled,Store,0.2,603.33,346.37,Wallet,2024-01-31,Cust_1430,Bangalore,2022-08-01,2991.88
1472,2357,76,1,632.19,2024-02-16,Cancelled,Store,0.02,694.9,1237.6,Wallet,2024-01-09,Cust_1472,Pune,2023-09-15,632.19
677,2358,99,1,125.9,2024-02-05,Cancelled,Store,0.2,1915.75,102.66,Wallet,2024-02-02,Cust_677,Bangalore,2022-04-02,125.9
660,2359,1,3,1429.68,2024-01-22,Cancelled,Web,0.16,1781.59,1881.57,NetBanking,2024-01-24,Cust_660,Pune,2022-05-08,4289.04
1633,2360,71,5,363.85,2024-01-07,Completed,Web,0.07,133.64,1386.06,UPI,2024-01-25,Cust_1633,Mumbai,2022-05-11,1819.25
1818,2361,49,4,1968.83,2024-02-15,Completed,App,0.17,247.03,1171.9,NetBanking,2024-01-13,Cust_1818,Pune,2023-05-09,7875.32
1577,2362,53,2,1855.21,2024-02-04,Cancelled,Store,0.12,1791.94,116.54,NetBanking,2024-01-24,Cust_1577,Delhi,2023-11-16,3710.42
261,2363,71,1,1598.26,2024-01-31,Completed,Web,0.24,133.64,null,null,null,Cust_261,Delhi,2022-05-23,1598.26
1967,2364,53,2,218.49,2024-01-20,Completed,Store,0.29,1791.94,129.38,Card,2024-02-14,Cust_1967,Pune,2022-09-24,436.98
1909,2365,96,5,308.2,2024-02-27,Completed,Store,0.08,214.39,1016.99,NetBanking,2024-01-24,Cust_1909,Jaipur,2022-09-29,1541
1438,2366,62,3,572.59,2024-01-14,Completed,Store,0.27,1802.26,1534.75,NetBanking,2024-01-29,Cust_1438,Jaipur,2023-04-07,1717.77
567,2367,71,3,1857.37,2024-01-05,Cancelled,Store,0.07,133.64,null,null,null,Cust_567,Bangalore,2023-04-22,5572.11
152,2368,69,4,856.65,2024-01-22,Cancelled,App,0.29,218.96,455.72,NetBanking,2024-02-17,Cust_152,Delhi,2022-04-17,3426.6
857,2369,20,4,812.4,2024-02-04,Completed,App,0.3,967.5,1815.33,NetBanking,2024-01-05,Cust_857,Jaipur,2023-04-12,3249.6
726,2370,8,4,1079.1,2024-02-16,Completed,Web,0.01,712.46,null,null,null,Cust_726,Jaipur,2023-03-11,4316.4
1623,2371,34,3,943.64,2024-01-12,Completed,App,0.27,594.73,1826.87,Wallet,2024-01-23,Cust_1623,Bangalore,2023-07-26,2830.92
1967,2372,67,1,515.29,2024-02-15,Cancelled,Store,0.23,661.68,1845.27,NetBanking,2024-02-21,Cust_1967,Pune,2022-09-24,515.29
1827,2373,22,4,917.1,2024-02-12,Completed,Web,0.25,2015.71,371.63,Wallet,2024-01-21,Cust_1827,Delhi,2023-07-04,3668.4
1003,2374,91,1,1050.41,2024-01-16,Completed,Store,0.17,764.81,375.76,Wallet,2024-02-21,Cust_1003,Delhi,2023-08-07,1050.41
264,2375,3,2,866.55,2024-01-20,Cancelled,App,0.06,1582.66,579.56,Card,2024-01-01,Cust_264,Delhi,2022-05-31,1733.1
1565,2376,98,3,1345.61,2024-02-04,Completed,Store,0.25,1658.33,196.95,NetBanking,2024-01-11,Cust_1565,Bangalore,2023-02-24,4036.83
676,2377,48,5,269.34,2024-01-02,Cancelled,Web,0.18,1661.19,1739.95,Wallet,2024-02-26,Cust_676,Mumbai,2022-01-15,1346.6999999999998
297,2378,33,2,1668.96,2024-01-03,Completed,Web,0.26,1071.5,639.08,Wallet,2024-01-18,Cust_297,Jaipur,2023-01-03,3337.92
1722,2379,78,2,167.96,2024-02-12,Cancelled,Store,0.03,2165.04,1678.5,Card,2024-01-19,Cust_1722,Delhi,2023-08-02,335.92
1397,2380,31,5,1777.96,2024-02-07,Cancelled,Store,0.08,1678.43,504.65,Card,2024-02-17,Cust_1397,Mumbai,2023-11-20,8889.8
